input1_x,input1_y,input1_z,input2_x,input2_y,input2_z,p_x,p_y,p_z,p_c
-347.7918925,-756.3149122,73.41872648,-326.8230532,-494.6590946,98.91880845,-356.49597,-360.83383,104.69963,178.15614
-347.7918925,-756.3149122,73.41872648,-326.8230532,-494.6590946,98.91880845,-354.0819,-365.93332,96.79476,171.00761
-347.7918925,-756.3149122,73.41872648,-326.8230532,-494.6590946,98.91880845,-358.76794,-368.29218,95.371574,170.54778
-347.7918925,-756.3149122,73.41872648,-326.8230532,-494.6590946,98.91880845,-353.0693,-364.45114,101.20422,164.38142
-347.7918925,-756.3149122,73.41872648,-326.8230532,-494.6590946,98.91880845,-352.59192,-365.03653,100.99732,163.81516
-347.7918925,-756.3149122,73.41872648,-326.8230532,-494.6590946,98.91880845,-356.88327,-363.65903,97.82073,170.09526
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.87636,-650.5056,71.24464,149.98683
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.19667,-649.98206,71.15829,150.05249
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.51604,-649.19214,70.8003,148.92178
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.87773,-647.4334,71.81417,151.28342
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.0256,-647.5331,72.401375,152.3415
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.2967,-650.98413,71.05077,148.7892
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.61493,-648.36945,69.72172,155.40828
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.17006,-649.8198,69.966225,150.73062
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.10918,-650.21106,71.374306,149.71922
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.03207,-650.6208,69.81164,146.84206
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.07683,-650.6317,70.739525,149.62068
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-176.14143,-650.8761,72.22732,151.54704
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-173.71812,-648.7654,73.54273,150.62027
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-181.29454,-647.45514,73.59351,146.42767
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-189.43121,-630.17456,92.943596,156.6371
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-213.44305,-608.93225,94.27451,148.32002
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-246.13193,-558.8934,116.717606,172.15334
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-252.94228,-520.3554,132.58412,194.70154
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-262.79166,-499.0988,134.78151,199.62779
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-262.40585,-498.69855,137.6223,197.18468
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-261.9802,-489.5151,143.76823,193.6715
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-265.37744,-488.13474,141.47318,196.59953
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-255.97406,-493.27313,143.75461,204.46994
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-253.95964,-493.46628,144.98788,203.13759
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-246.64796,-488.74506,147.26993,210.70934
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-242.40482,-488.7276,153.19052,219.55386
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-245.96202,-493.6462,156.89928,230.92
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-263.09192,-489.4027,171.03012,241.64903
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-260.01178,-485.3138,175.39806,244.76668
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-271.32425,-489.5037,178.65372,244.32863
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-267.3148,-489.6636,178.26964,240.29774
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-268.0428,-488.0426,181.54652,241.77304
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-266.60727,-487.277,181.80519,240.27768
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-269.3726,-486.1196,180.9933,242.35902
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-269.5372,-485.3967,181.36423,242.1129
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-268.07474,-485.82693,181.03696,244.75375
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-266.3582,-484.58557,181.88437,246.23909
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-266.70468,-485.12112,180.19492,243.37614
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-266.2134,-485.42627,181.5272,240.67415
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-265.90454,-485.6153,179.54291,239.78558
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-267.75415,-488.21777,181.95065,240.26463
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-264.16132,-487.1688,182.01508,237.5207
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-266.19336,-485.50208,179.33925,241.62424
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-266.56802,-486.0897,180.32492,240.76738
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-266.40594,-485.90332,180.00528,239.69719
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-263.26016,-485.15646,178.77573,242.56581
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-264.19238,-485.8139,180.20831,244.96805
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-268.06375,-486.72748,183.89227,245.71983
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-263.91342,-485.34058,180.66441,243.37575
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-258.9204,-484.63446,182.97675,243.15285
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-260.0871,-486.82654,179.83243,242.29196
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-246.13734,-487.24954,164.56177,216.4978
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-252.33696,-488.20114,153.45558,210.12636
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-255.96991,-485.1818,147.1993,207.23808
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-258.261,-486.91382,143.94849,202.62344
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-262.8428,-484.81287,142.33153,192.39647
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-256.34177,-495.94916,137.98462,196.6985
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-250.8698,-506.56317,144.40918,191.98639
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-228.87796,-537.2139,136.3127,197.60123
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-212.06824,-568.9253,120.41396,174.80154
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-186.92503,-610.78864,110.88187,168.18414
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-179.7679,-639.3023,96.05221,158.56662
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.68327,-647.11584,85.61544,156.19908
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-176.89148,-647.5538,83.264305,155.53598
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-176.03009,-645.6742,83.715355,161.27966
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-173.91246,-644.7964,82.25498,154.77548
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.6798,-647.88696,80.64385,156.16397
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-174.82593,-645.16675,79.959496,154.66472
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-176.30426,-647.9961,77.08784,153.98091
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-173.84064,-646.44434,80.25286,155.04448
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.60895,-646.87476,79.393105,161.30432
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-176.40125,-648.2319,78.427086,162.29497
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-176.6043,-647.3936,78.72297,161.91367
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-179.13734,-645.52905,81.89646,173.99225
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-179.13142,-646.639,80.082924,173.31516
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-177.77501,-647.3886,80.58686,172.0115
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-178.26573,-649.0421,81.55793,167.98439
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-175.65063,-648.9383,80.1171,169.54648
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-178.45618,-647.4981,78.305244,164.80815
-373.8507894,-635.7718331,37.43442759,-206.1673731,-786.9377986,93.67249168,-176.99356,-645.34,80.05816,167.90811
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-371.77835,-486.04202,94.290276,174.71268
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-368.89853,-488.051,93.24357,178.45508
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-365.81815,-484.97577,92.90499,180.68591
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-365.96042,-485.0548,93.133385,179.07631
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-369.61615,-485.44962,94.396965,175.08487
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-366.90793,-484.95782,92.777504,180.7892
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-365.74695,-484.11118,92.89199,179.89128
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-366.77826,-483.88812,91.99181,179.86778
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-368.5171,-484.40454,94.464485,175.08728
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-370.73972,-485.59906,93.76237,175.3082
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-370.43298,-485.44553,93.323586,176.07744
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-365.99127,-482.68134,95.283516,175.01912
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-369.99655,-485.01602,94.381325,175.52086
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-363.43265,-483.9878,95.81469,179.29611
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-364.61002,-488.88553,99.08906,174.15282
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-350.1086,-491.42682,110.523056,176.7353
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-341.46725,-505.19333,116.380875,179.84354
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-327.84225,-507.16153,121.42244,176.1803
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-314.69424,-508.61658,127.35249,178.92282
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-306.2892,-509.60156,130.22255,172.20918
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-299.99124,-515.603,131.24649,171.86865
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-296.40347,-518.5665,131.98451,173.716
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-283.93292,-525.8969,119.89325,143.15015
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-279.02097,-517.3694,129.67616,141.58221
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-260.7197,-513.90936,140.93265,141.92235
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-251.51611,-511.2035,140.82188,135.00746
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-249.24501,-509.20154,134.92085,130.3673
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-249.37512,-506.76413,137.4492,130.6565
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-250.93697,-502.6738,140.58467,123.20457
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-249.92316,-512.81836,141.33171,134.54227
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-250.8883,-511.25677,141.56783,127.71984
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-256.2454,-506.79654,147.73691,123.361046
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-255.88805,-513.51276,142.46634,130.15636
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-250.82193,-501.36865,141.59079,119.42003
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-258.36014,-505.2995,146.97519,117.76594
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-254.04852,-506.0192,139.05484,123.0196
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-252.33902,-503.41403,138.65128,124.73316
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-251.60909,-501.5481,141.62271,123.285995
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-251.00008,-504.84723,138.72699,127.80172
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-256.7778,-503.17795,140.21721,121.66531
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-254.82545,-504.3398,138.53586,127.00747
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-254.8841,-503.79028,138.14381,122.8217
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-253.58887,-501.64563,139.81746,121.82022
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-253.85533,-505.52682,136.85208,124.35065
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-255.45013,-505.5633,138.26854,124.8032
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-253.59195,-507.99295,136.25577,129.99805
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-253.4083,-505.00507,138.41109,124.271996
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-254.24792,-504.26224,137.5524,120.068054
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-247.81569,-501.70795,140.39372,123.105484
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-263.17712,-514.5649,144.08588,145.41365
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-274.0549,-519.80927,138.3132,147.19418
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-282.3329,-515.5104,143.46289,157.73582
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-289.2872,-519.66376,143.04977,166.71341
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-295.98077,-517.73267,139.4578,177.35231
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-309.28342,-513.29376,134.27605,180.14294
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-310.9675,-507.89752,134.83638,177.37427
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-318.14062,-506.15848,128.52684,172.90717
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-321.479,-504.8736,122.653404,172.47423
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-327.8913,-498.67642,120.7474,178.14616
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-329.66147,-492.21994,115.373665,179.54193
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-342.37112,-489.8254,107.82328,184.20247
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-339.32507,-490.01093,102.694534,177.74126
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-340.94067,-486.80286,102.640945,177.48828
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-341.82886,-488.5073,100.39396,181.44193
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-338.9693,-487.39832,100.02199,182.55147
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-335.83618,-487.34317,100.77914,185.66895
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-333.23438,-487.3118,98.41421,186.7321
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-337.00714,-488.42026,98.33989,181.63254
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-337.91745,-489.5851,98.430504,181.37991
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-337.11328,-487.37326,96.796394,184.60712
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-337.69092,-488.6683,97.79223,186.97856
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-337.97696,-488.72504,98.45971,181.34761
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-333.4962,-487.8962,97.80387,186.70248
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-334.91824,-488.88452,97.04107,186.40405
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-336.36493,-488.62747,97.768684,183.08676
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-334.3236,-488.29947,98.169334,186.76129
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-338.71823,-488.2442,98.85008,183.2811
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-335.16275,-488.6789,99.89425,182.77995
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-333.66003,-488.97772,96.12617,183.36969
-217.5571754,-708.2636391,27.53511622,-337.9865088,-611.796856,109.9944657,-335.30475,-488.46664,96.76403,184.0398
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-483.37762,-457.57687,99.76314,181.39597
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-481.28464,-456.52963,99.96422,181.50189
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-481.0085,-455.60544,100.297165,182.49934
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-482.26062,-451.9321,97.91216,180.45659
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-480.90512,-457.15225,100.99793,181.16542
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-479.28885,-456.15924,100.11168,179.27524
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-480.51373,-451.32144,97.637245,182.10368
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-476.35965,-454.07675,101.123375,180.36678
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-478.9218,-455.242,102.93455,184.3728
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-481.68854,-454.95898,101.35321,184.775
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-481.15967,-456.68085,100.92237,185.22581
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-478.60614,-455.4251,101.22183,184.7343
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-478.96033,-455.1845,100.46995,185.37682
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-481.55267,-457.2337,99.81157,187.17284
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-480.7297,-454.6951,98.6963,185.45312
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-480.83322,-460.1118,101.03426,187.2056
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-471.99384,-472.75043,113.95544,186.0405
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-472.08783,-489.7635,120.0062,191.72404
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-462.0782,-514.69196,127.34946,190.33125
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-461.2472,-550.24976,133.504,188.19362
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-451.33185,-582.2129,142.91997,165.39633
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-458.84238,-607.9965,142.82353,157.58073
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-460.90567,-618.1534,147.56459,156.50177
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-463.55237,-620.2937,143.85703,154.00282
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-454.4627,-609.52295,135.71738,122.120026
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-450.7978,-607.6806,139.76404,119.17809
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-456.3863,-612.70905,134.54437,111.11887
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-455.04034,-613.4245,134.4767,110.88354
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-447.7584,-612.458,138.16267,115.90014
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-447.402,-614.7155,134.80525,114.51911
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-454.13974,-615.3246,134.47127,113.114555
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-447.78415,-612.8735,135.31596,114.70618
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-453.07376,-615.17474,134.51126,113.61611
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-447.35785,-610.9871,137.70874,115.799
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-452.2639,-616.8837,133.70497,111.6748
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-454.72763,-613.4306,135.3182,113.56072
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-448.80316,-611.40533,136.2185,115.16803
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-449.80777,-613.556,133.66365,112.2146
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-445.4973,-608.8759,138.717,117.25587
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-445.1139,-610.46954,137.93971,116.38122
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-446.2236,-610.01794,137.74811,116.40556
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-445.5713,-609.79785,136.56407,114.02093
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-447.49054,-610.90155,137.263,116.69059
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-446.19638,-610.16907,135.92964,113.97061
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-443.62308,-609.1694,138.52951,116.06847
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-445.87622,-610.412,136.41008,114.852295
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-444.31122,-607.935,139.02754,117.444466
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-444.44968,-609.23206,138.1388,115.273094
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-444.81805,-608.3231,140.84427,118.141624
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-446.10928,-607.66693,141.66524,120.01656
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-451.92892,-608.2394,142.93951,124.8237
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-460.69476,-617.74335,149.06984,138.62444
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-461.8389,-608.19507,156.3532,148.04794
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-459.62408,-603.75385,154.26305,153.78073
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-454.74857,-584.1106,140.81381,168.8274
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-468.72327,-557.08307,129.33238,174.48596
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-461.33243,-531.7083,121.84678,180.76062
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-465.2241,-496.7899,112.01621,186.11499
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-469.7961,-474.64294,107.653946,183.47955
-390.3036762,-772.2866191,52.57525828,-491.8584163,-581.1051613,118.4110069,-467.0838,-454.0724,102.2937,183.5325
